policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,line,construction,point_granularity
429704,FL,PINELLAS COUNTY,0,761490.77,0,0,761490.77,990301.99,Residential,Masonry,1
326376,FL,PINELLAS COUNTY,0,108628.48,0,0,108628.48,147786.45,Residential,Wood,1
963653,FL,PINELLAS COUNTY,0,495121.79,0,0,495121.79,789447.93,Residential,Masonry,1
846209,FL,PINELLAS COUNTY,0,299110.31,0,0,299110.31,491311.42,Residential,Wood,1
476032,FL,PINELLAS COUNTY,0,4384813.2,0,0,4384813.2,4883085.83,Commercial,Reinforced Masonry,1
188383,FL,PINELLAS COUNTY,0,112926.22,0,0,112926.22,144962.14,Residential,Wood,1
265245,FL,PINELLAS COUNTY,0,1125689.52,0,0,1125689.52,998936.88,Residential,Masonry,3
655621,FL,PINELLAS COUNTY,0,2688535.53,0,0,2688535.53,2394796.89,Commercial,Reinforced Masonry,3
146378,FL,PINELLAS COUNTY,0,144597.69,0,0,144597.69,190674.61,Residential,Wood,3
823621,FL,PINELLAS COUNTY,0,64588.35,0,0,64588.35,63264.68,Residential,Wood,3
962867,FL,PINELLAS COUNTY,0,19256.44,0,0,19256.44,22249.66,Residential,Wood,3
191223,FL,PINELLAS COUNTY,0,28231.55,0,0,28231.55,40100.1,Residential,Wood,1
700083,FL,PINELLAS COUNTY,6003000,6003000,6003000,6003000,6003000,7279477.92,Commercial,Reinforced Masonry,1
748397,FL,PINELLAS COUNTY,0,1693324.06,0,0,1693324.06,1805334.07,Residential,Masonry,3
700827,FL,PINELLAS COUNTY,1062688.5,1062688.5,1062688.5,1062688.5,1062688.5,1447129.88,Residential,Masonry,1
747704,FL,PINELLAS COUNTY,0,2799373.5,0,2799373.5,2799373.5,3074014.44,Commercial,Reinforced Masonry,1
908104,FL,PINELLAS COUNTY,0,5550028.41,0,0,5550028.41,4800552.57,Commercial,Reinforced Masonry,1
429247,FL,PINELLAS COUNTY,156600,156600,156600,156600,156600,170192.88,Residential,Wood,1
225076,FL,PINELLAS COUNTY,1039500,1039500,1039500,1039500,1039500,924572.88,Residential,Masonry,1
141711,FL,PINELLAS COUNTY,3195,3195,3195,3195,3195,5420.94,Residential,Wood,1
910968,FL,PINELLAS COUNTY,257400,257400,257400,257400,257400,220021.4,Residential,Wood,4
974229,FL,PINELLAS COUNTY,0,1552359.24,0,0,1552359.24,1768571.83,Residential,Masonry,1
725675,FL,PINELLAS COUNTY,0,2050740,0,2050740,2050740,3636167.09,Commercial,Reinforced Masonry,1
227729,FL,PINELLAS COUNTY,0,294480,0,294480,294480,373281.67,Residential,Wood,1
714378,FL,PINELLAS COUNTY,0,292194,0,0,292194,345767.77,Residential,Wood,1
786810,FL,PINELLAS COUNTY,6008316.3,6008316.3,6008316.3,6008316.3,6008316.3,9180000,Commercial,Reinforced Masonry,3
281054,FL,PINELLAS COUNTY,0,436632.3,0,0,436632.3,602814.55,Residential,Masonry,3
702523,FL,PINELLAS COUNTY,1859220,1859220,1859220,1859220,1859220,2319191.03,Commercial,Reinforced Masonry,1
447792,FL,PINELLAS COUNTY,393048,393048,393048,393048,393048,466557.8,Residential,Masonry,1
933399,FL,PINELLAS COUNTY,0,7080126.3,0,7080126.3,7080126.3,9180000,Commercial,Reinforced Masonry,1
356077,FL,PINELLAS COUNTY,0,1818855.9,0,1818855.9,1818855.9,2188072.73,Commercial,Reinforced Masonry,1
355579,FL,PINELLAS COUNTY,0,1107228.6,0,1107228.6,1107228.6,1068480.03,Residential,Masonry,1
384457,FL,PINELLAS COUNTY,0,137102.4,0,137102.4,137102.4,198439.27,Residential,Wood,1
304645,FL,PINELLAS COUNTY,0,146376,0,146376,146376,261943.07,Residential,Wood,1
456724,FL,PINELLAS COUNTY,0,900,0,900,900,1132.7,Residential,Wood,1
483469,FL,PINELLAS COUNTY,0,900,0,900,900,1452.41,Residential,Wood,1
181401,FL,PINELLAS COUNTY,0,3320.1,0,3320.1,3320.1,5117.24,Residential,Wood,1
299350,FL,PINELLAS COUNTY,0,62238.6,0,62238.6,62238.6,57311.29,Residential,Wood,1
925007,FL,PINELLAS COUNTY,0,162363.6,0,162363.6,162363.6,230883.96,Residential,Wood,1
919695,FL,PINELLAS COUNTY,0,34020,0,34020,34020,49994.09,Residential,Wood,1
694952,FL,PINELLAS COUNTY,0,110530.8,0,110530.8,110530.8,104703.51,Residential,Wood,1
343734,FL,PINELLAS COUNTY,0,20160000,0,0,20160000,24120000,Commercial,Reinforced Concrete,1
818465,FL,PINELLAS COUNTY,2187979.2,2187979.2,0,0,2187979.2,3677642.96,Commercial,Reinforced Masonry,1
669334,FL,PINELLAS COUNTY,215543.7,215543.7,0,0,215543.7,260890.65,Residential,Wood,1
642092,FL,PINELLAS COUNTY,375617.7,375617.7,0,0,375617.7,489396.81,Residential,Masonry,1
225808,FL,PINELLAS COUNTY,0,591890.64,0,0,591890.64,645506.46,Residential,Masonry,1
491269,FL,PINELLAS COUNTY,0,389476.28,0,0,389476.28,505904.37,Residential,Masonry,1
866138,FL,PINELLAS COUNTY,0,655490.57,0,0,655490.57,900392.99,Residential,Masonry,1
893853,FL,PINELLAS COUNTY,0,175733.06,0,0,175733.06,261438.08,Residential,Wood,1
304902,FL,PINELLAS COUNTY,0,253920.61,0,0,253920.61,202628.64,Residential,Wood,1
791819,FL,PINELLAS COUNTY,0,1585.82,0,0,1585.82,2863.81,Residential,Wood,3
324089,FL,PINELLAS COUNTY,0,273725.5,0,0,273725.5,308622.76,Residential,Wood,1
576939,FL,PINELLAS COUNTY,0,257441.73,0,0,257441.73,297448.18,Residential,Wood,1
766448,FL,PINELLAS COUNTY,0,2733769.83,0,0,2733769.83,4625472.94,Commercial,Reinforced Masonry,1
777978,FL,PINELLAS COUNTY,0,246299.01,0,0,246299.01,406588.43,Residential,Wood,1
184005,FL,PINELLAS COUNTY,0,317887.64,0,0,317887.64,261685.11,Residential,Wood,1
699447,FL,PINELLAS COUNTY,0,58437.09,0,0,58437.09,49135.37,Residential,Wood,1
228163,FL,PINELLAS COUNTY,0,79989.4,0,0,79989.4,73639.36,Residential,Wood,1
520421,FL,PINELLAS COUNTY,0,28231.55,0,0,28231.55,27362.3,Residential,Wood,3
562248,FL,PINELLAS COUNTY,0,273725.5,0,0,273725.5,261331.21,Residential,Wood,1
262968,FL,PINELLAS COUNTY,537823.8,537823.8,537823.8,537823.8,537823.8,859076.71,Residential,Masonry,1
697325,FL,PINELLAS COUNTY,0,31775.63,0,0,31775.63,42898.62,Residential,Wood,1
786890,FL,PINELLAS COUNTY,0,903961.2,0,0,903961.2,1491217.79,Residential,Masonry,1
236184,FL,PINELLAS COUNTY,7634250,7634250,7634250,7634250,7634250,7221634.06,Commercial,Reinforced Masonry,1
475262,FL,PINELLAS COUNTY,0,2450131.54,0,0,2450131.54,1956322.23,Commercial,Reinforced Masonry,1
335032,FL,PINELLAS COUNTY,0,2289428.06,0,0,2289428.06,3594942.36,Commercial,Reinforced Masonry,1
290810,FL,PINELLAS COUNTY,0,240660,0,240660,240660,326479.36,Residential,Wood,1
455718,FL,PINELLAS COUNTY,0,109080,0,109080,109080,108444.61,Residential,Wood,1
368212,FL,PINELLAS COUNTY,0,217800,0,217800,217800,208549.6,Residential,Wood,1
207625,FL,PINELLAS COUNTY,0,314640,0,314640,314640,514005.97,Residential,Wood,1
175227,FL,PINELLAS COUNTY,0,360000,0,360000,360000,520093.44,Residential,Masonry,1
116579,FL,PINELLAS COUNTY,0,66960000,0,66960000,66960000,71280000,Commercial,Steel Frame,4
681202,FL,PINELLAS COUNTY,4197928.5,4197928.5,4197928.5,4197928.5,4197928.5,3378358.52,Commercial,Reinforced Masonry,1
212997,FL,PINELLAS COUNTY,474676.2,474676.2,0,0,474676.2,479138.16,Residential,Masonry,1
601861,FL,PINELLAS COUNTY,653687.1,653687.1,0,0,653687.1,940224.96,Residential,Masonry,1
576751,FL,PINELLAS COUNTY,228817.8,228817.8,0,0,228817.8,185688.39,Residential,Wood,3
796152,FL,PINELLAS COUNTY,1637825.4,1637825.4,0,0,1637825.4,1691817.95,Residential,Masonry,1
302298,FL,PINELLAS COUNTY,51300000,51300000,51300000,51300000,51300000,56970000,Commercial,Steel Frame,1
572416,FL,PINELLAS COUNTY,0,436632.3,0,0,436632.3,592702.15,Residential,Masonry,3
874753,FL,PINELLAS COUNTY,4913747.1,4913747.1,4913747.1,4913747.1,4913747.1,4449496.27,Commercial,Reinforced Masonry,1
458786,FL,PINELLAS COUNTY,1845900,1845900,1845900,1845900,1845900,1996728.49,Commercial,Reinforced Masonry,1
965748,FL,PINELLAS COUNTY,0,1373078.71,0,0,1373078.71,1979210.58,Residential,Masonry,1
779243,FL,PINELLAS COUNTY,217029.6,217029.6,0,0,217029.6,282154.76,Residential,Wood,3
141911,FL,PINELLAS COUNTY,338855.4,338855.4,0,0,338855.4,303112.93,Residential,Wood,1
489204,FL,PINELLAS COUNTY,19620000,19620000,0,0,19620000,29070000,Commercial,Reinforced Concrete,1
636226,FL,PINELLAS COUNTY,0,207947.95,0,0,207947.95,291958.92,Residential,Wood,3
273814,FL,PINELLAS COUNTY,0,246014.92,0,0,246014.92,363153.45,Residential,Wood,3
548656,FL,PINELLAS COUNTY,0,133802.57,0,0,133802.57,160922.75,Residential,Wood,3
347762,FL,PINELLAS COUNTY,0,242946.84,0,0,242946.84,301813.83,Residential,Wood,1
380268,FL,PINELLAS COUNTY,0,32328.52,0,0,32328.52,51528.43,Residential,Wood,1
389517,FL,PINELLAS COUNTY,0,210709.67,0,0,210709.67,293133.82,Residential,Wood,1
210679,FL,PINELLAS COUNTY,0,1050269.37,0,0,1050269.37,1463504.16,Residential,Masonry,3
362293,FL,PINELLAS COUNTY,0,1141581.33,0,0,1141581.33,1231327.89,Residential,Masonry,3
998878,FL,PINELLAS COUNTY,0,249561.76,0,0,249561.76,370110.07,Residential,Wood,3
995162,FL,PINELLAS COUNTY,0,4044355.62,0,0,4044355.62,3664970.8,Commercial,Reinforced Masonry,3
481608,FL,PINELLAS COUNTY,0,411158.45,0,0,411158.45,598721.53,Residential,Masonry,3
641156,FL,PINELLAS COUNTY,0,502252.13,0,0,502252.13,464346.16,Residential,Masonry,3
800073,FL,PINELLAS COUNTY,0,220312.83,0,0,220312.83,291447.43,Residential,Wood,3
575115,FL,PINELLAS COUNTY,0,231981.28,0,0,231981.28,322866.9,Residential,Wood,1
974205,FL,PINELLAS COUNTY,0,202266.31,0,0,202266.31,220738.89,Residential,Wood,3
775941,FL,PINELLAS COUNTY,0,207947.95,0,0,207947.95,251324.23,Residential,Wood,3
893567,FL,PINELLAS COUNTY,0,3408.98,0,0,3408.98,5075.16,Residential,Wood,3
370592,FL,PINELLAS COUNTY,0,1043721.11,0,0,1043721.11,1680651.91,Residential,Masonry,3
275731,FL,PINELLAS COUNTY,0,927380.22,0,0,927380.22,964378.98,Residential,Masonry,3
534214,FL,PINELLAS COUNTY,0,4044355.62,0,0,4044355.62,5454966.2,Commercial,Reinforced Masonry,3
252433,FL,PINELLAS COUNTY,0,66210.26,0,0,66210.26,84668.62,Residential,Wood,3
161573,FL,PINELLAS COUNTY,0,36379.26,0,0,36379.26,35753.54,Residential,Wood,3
617567,FL,PINELLAS COUNTY,0,502252.13,0,0,502252.13,740423.1,Residential,Masonry,3
939670,FL,PINELLAS COUNTY,0,220312.83,0,0,220312.83,366233.94,Residential,Wood,3
246857,FL,PINELLAS COUNTY,0,1242011.91,0,0,1242011.91,1618142.8,Residential,Masonry,3
143508,FL,PINELLAS COUNTY,0,134768.45,0,0,134768.45,154968.63,Residential,Wood,1
511879,FL,PINELLAS COUNTY,0,198232.35,0,0,198232.35,341147.96,Residential,Wood,1
501769,FL,PINELLAS COUNTY,0,595890.19,0,0,595890.19,917461.14,Residential,Masonry,1
882044,FL,PINELLAS COUNTY,0,366977,0,0,366977,305223.94,Residential,Masonry,1
240070,FL,PINELLAS COUNTY,0,161983.5,0,0,161983.5,208634.75,Residential,Wood,1
229869,FL,PINELLAS COUNTY,0,62802.14,0,0,62802.14,94115.28,Residential,Wood,1
206140,FL,PINELLAS COUNTY,0,13680000,0,0,13680000,15210000,Commercial,Reinforced Concrete,1
167507,FL,PINELLAS COUNTY,0,110223.78,0,0,110223.78,168880.46,Residential,Wood,1
898239,FL,PINELLAS COUNTY,0,848435.4,0,848435.4,848435.4,1150478.4,Residential,Masonry,1
653813,FL,PINELLAS COUNTY,441000,441000,441000,441000,441000,614004.3,Residential,Masonry,3
881427,FL,PINELLAS COUNTY,50034.6,50034.6,50034.6,50034.6,50034.6,45986.8,Residential,Wood,1
165478,FL,PINELLAS COUNTY,50034.6,50034.6,50034.6,50034.6,50034.6,41388.12,Residential,Wood,1
195779,FL,PINELLAS COUNTY,108000,108000,108000,108000,108000,130870.08,Residential,Wood,3
268156,FL,PINELLAS COUNTY,810817.2,810817.2,810817.2,810817.2,810817.2,977305.54,Residential,Masonry,1
289384,FL,PINELLAS COUNTY,0,1312200,0,1312200,1312200,1669905.72,Residential,Masonry,1
502781,FL,PINELLAS COUNTY,0,924590.09,0,0,924590.09,1367602.8,Residential,Masonry,1
500108,FL,PINELLAS COUNTY,322342.2,322342.2,0,0,322342.2,404758.65,Residential,Wood,1
102609,FL,PINELLAS COUNTY,168183,168183,0,0,168183,250550.96,Residential,Wood,1
596192,FL,PINELLAS COUNTY,117517.5,117517.5,0,0,117517.5,121300.62,Residential,Wood,1
108405,FL,PINELLAS COUNTY,0,502555.27,0,0,502555.27,657651.36,Residential,Masonry,1
913721,FL,PINELLAS COUNTY,0,985662.31,0,0,985662.31,1074521.74,Residential,Masonry,1
894444,FL,PINELLAS COUNTY,0,1154235.55,0,0,1154235.55,1807719.86,Residential,Masonry,1
267365,FL,PINELLAS COUNTY,0,340904.27,0,0,340904.27,386806.35,Residential,Wood,1
304238,FL,PINELLAS COUNTY,0,1556583.03,0,0,1556583.03,1849370.07,Residential,Masonry,1
534014,FL,PINELLAS COUNTY,0,417906.05,0,0,417906.05,474520.62,Residential,Masonry,1
911615,FL,PINELLAS COUNTY,0,889937.5,0,0,889937.5,675900.41,Residential,Masonry,1
855219,FL,PINELLAS COUNTY,0,985662.31,0,0,985662.31,1758579.27,Residential,Masonry,1
191701,FL,PINELLAS COUNTY,0,45884.62,0,0,45884.62,74046.08,Residential,Wood,1
343407,FL,PINELLAS COUNTY,0,727992,0,727992,727992,793907.31,Residential,Masonry,1
215665,FL,PINELLAS COUNTY,0,256666.03,0,0,256666.03,332050.13,Residential,Wood,1
539945,FL,PINELLAS COUNTY,0,727992,0,727992,727992,1035760.81,Residential,Masonry,1
484898,FL,PINELLAS COUNTY,0,727992,0,727992,727992,833438,Residential,Masonry,1
440574,FL,PINELLAS COUNTY,0,1434346.13,0,0,1434346.13,1854896.41,Residential,Masonry,3
762960,FL,PINELLAS COUNTY,0,1331912.7,0,0,1331912.7,945008.05,Residential,Masonry,1
996580,FL,PINELLAS COUNTY,1048483.8,1048483.8,1048483.8,1048483.8,1048483.8,1593959.59,Residential,Masonry,1
502775,FL,PINELLAS COUNTY,0,9810000,0,9810000,9810000,14580000,Commercial,Reinforced Concrete,3
805018,FL,PINELLAS COUNTY,0,436632.3,0,0,436632.3,643775.03,Residential,Masonry,1
684753,FL,PINELLAS COUNTY,10350000,0,10350000,10350000,10350000,10890000,Commercial,Reinforced Concrete,1
985394,FL,PINELLAS COUNTY,226800.9,226800.9,226800.9,226800.9,226800.9,295703.01,Residential,Wood,1
229639,FL,PINELLAS COUNTY,0,5452282.8,0,5452282.8,5452282.8,4273946.35,Commercial,Reinforced Masonry,1
999334,FL,PINELLAS COUNTY,0,1395405.9,0,1395405.9,1395405.9,1373816.18,Residential,Masonry,1
383073,FL,PINELLAS COUNTY,0,23641.2,0,23641.2,23641.2,19402.43,Residential,Wood,1
359977,FL,PINELLAS COUNTY,0,21391.2,0,21391.2,21391.2,26443.12,Residential,Wood,1
991830,FL,PINELLAS COUNTY,0,855831.6,0,855831.6,855831.6,970882.75,Residential,Masonry,1
169702,FL,PINELLAS COUNTY,0,882226.06,0,0,882226.06,1174029.38,Residential,Masonry,1
474183,FL,PINELLAS COUNTY,0,1625293.57,0,0,1625293.57,1477664.91,Residential,Masonry,1
288202,FL,PINELLAS COUNTY,0,315653.55,0,0,315653.55,464450.11,Residential,Wood,1
820007,FL,PINELLAS COUNTY,0,830547.46,0,0,830547.46,667137.24,Residential,Masonry,1
791151,FL,PINELLAS COUNTY,0,121814.32,0,0,121814.32,190980.49,Residential,Wood,3
864167,FL,PINELLAS COUNTY,0,215561.34,0,0,215561.34,203177.78,Residential,Wood,3
151557,FL,PINELLAS COUNTY,0,58437.09,0,0,58437.09,85706.17,Residential,Wood,3
594338,FL,PINELLAS COUNTY,0,27055.24,0,0,27055.24,43000.11,Residential,Wood,3
486327,FL,PINELLAS COUNTY,0,193307.72,0,0,193307.72,240001.59,Residential,Wood,3
620192,FL,PINELLAS COUNTY,0,172608.16,0,0,172608.16,233399.03,Residential,Wood,3
365602,FL,PINELLAS COUNTY,0,418339,0,0,418339,604359.72,Residential,Masonry,3
655308,FL,PINELLAS COUNTY,0,252889.71,0,0,252889.71,340892.79,Residential,Wood,3
105600,FL,PINELLAS COUNTY,0,174312.65,0,0,174312.65,184956.18,Residential,Wood,3
709277,FL,PINELLAS COUNTY,0,58437.09,0,0,58437.09,92073.48,Residential,Wood,3
232685,FL,PINELLAS COUNTY,0,20389.17,0,0,20389.17,20875.18,Residential,Wood,3
231248,FL,PINELLAS COUNTY,0,973264.58,0,0,973264.58,1213622,Residential,Masonry,3
939999,FL,PINELLAS COUNTY,0,219879.39,0,0,219879.39,345650.4,Residential,Wood,3
515860,FL,PINELLAS COUNTY,0,343625.46,0,0,343625.46,396760.27,Residential,Wood,3
375796,FL,PINELLAS COUNTY,0,437258.86,0,0,437258.86,625743.66,Residential,Masonry,3
727742,FL,PINELLAS COUNTY,0,418339,0,0,418339,593549.84,Residential,Masonry,3
839581,FL,PINELLAS COUNTY,0,550323.45,0,0,550323.45,927118.91,Residential,Masonry,3
580346,FL,PINELLAS COUNTY,0,815940.03,0,0,815940.03,894302.91,Residential,Masonry,3
280890,FL,PINELLAS COUNTY,0,58437.09,0,0,58437.09,70695.91,Residential,Wood,3
287334,FL,PINELLAS COUNTY,0,2804403.24,0,0,2804403.24,2301854.18,Commercial,Reinforced Masonry,1
128209,FL,PINELLAS COUNTY,0,221192.62,0,0,221192.62,375096.67,Residential,Wood,1
826275,FL,PINELLAS COUNTY,0,132979.2,0,0,132979.2,122489.8,Residential,Wood,1
527723,FL,PINELLAS COUNTY,0,791959.27,0,0,791959.27,1119138.23,Residential,Masonry,3
618775,FL,PINELLAS COUNTY,0,53579.18,0,0,53579.18,70817.42,Residential,Wood,1
354292,FL,PINELLAS COUNTY,755878.5,755878.5,755878.5,755878.5,755878.5,843356.32,Residential,Masonry,1
861342,FL,PINELLAS COUNTY,2723090.4,2723090.4,2723090.4,2723090.4,2723090.4,3753551.38,Commercial,Reinforced Masonry,1
568510,FL,PINELLAS COUNTY,153918.9,153918.9,153918.9,153918.9,153918.9,176051.21,Residential,Wood,1
362834,FL,PINELLAS COUNTY,52470,52470,52470,52470,52470,67122.77,Residential,Wood,1
669727,FL,PINELLAS COUNTY,52470,52470,52470,52470,52470,74520.52,Residential,Wood,1
179603,FL,PINELLAS COUNTY,0,8743389.17,0,0,8743389.17,6782028.39,Commercial,Reinforced Masonry,1
195278,FL,PINELLAS COUNTY,0,0,227106,0,227106,194821.52,Residential,Wood,1
846288,FL,PINELLAS COUNTY,517062.6,517062.6,0,0,517062.6,432450.48,Residential,Masonry,1
303696,FL,PINELLAS COUNTY,165985.2,165985.2,0,0,165985.2,139507.24,Residential,Wood,3
345989,FL,PINELLAS COUNTY,196070.4,196070.4,0,0,196070.4,157522.96,Residential,Wood,1
155577,FL,PINELLAS COUNTY,112188.6,112188.6,0,0,112188.6,145329.11,Residential,Wood,3
166236,FL,PINELLAS COUNTY,0,10440000,0,0,10440000,9630000,Commercial,Reinforced Concrete,1
922540,FL,PINELLAS COUNTY,0,358836.2,0,0,358836.2,275461.32,Residential,Wood,1
877694,FL,PINELLAS COUNTY,0,271639.11,0,0,271639.11,306408.92,Residential,Wood,3
929544,FL,PINELLAS COUNTY,0,62966.94,0,0,62966.94,97693.2,Residential,Wood,3
214561,FL,PINELLAS COUNTY,0,1409468.91,0,0,1409468.91,1598619.64,Residential,Masonry,3
342673,FL,PINELLAS COUNTY,0,25386.61,0,0,25386.61,29547.48,Residential,Wood,3
907045,FL,PINELLAS COUNTY,0,65212.37,0,0,65212.37,66755.3,Residential,Wood,3
518711,FL,PINELLAS COUNTY,0,21240000,0,0,21240000,21150000,Commercial,Reinforced Concrete,1
887360,FL,PINELLAS COUNTY,0,96041.26,0,0,96041.26,91153.14,Residential,Wood,1
660966,FL,PINELLAS COUNTY,0,29103.41,0,0,29103.41,39783.67,Residential,Wood,1
161975,FL,PINELLAS COUNTY,0,18626.18,0,0,18626.18,29670.28,Residential,Wood,1
813365,FL,PINELLAS COUNTY,0,10908.74,0,0,10908.74,14221.08,Residential,Wood,1
227063,FL,PINELLAS COUNTY,0,45453.1,0,0,45453.1,56489.34,Residential,Wood,1
598472,FL,PINELLAS COUNTY,0,280672.91,0,0,280672.91,236988.98,Residential,Wood,1
601588,FL,PINELLAS COUNTY,0,270730.05,0,0,270730.05,383759.84,Residential,Wood,1
378298,FL,PINELLAS COUNTY,0,1397569.3,0,0,1397569.3,2441833.09,Residential,Masonry,1
730218,FL,PINELLAS COUNTY,0,269309.64,0,0,269309.64,209492.74,Residential,Wood,1
327377,FL,PINELLAS COUNTY,0,68236.47,0,0,68236.47,67486.55,Residential,Wood,1
667159,FL,PINELLAS COUNTY,0,198118.72,0,0,198118.72,169767.93,Residential,Wood,1
702739,FL,PINELLAS COUNTY,0,58437.09,0,0,58437.09,63211.98,Residential,Wood,1
474972,FL,PINELLAS COUNTY,0,25225.42,0,0,25225.42,30229.26,Residential,Wood,1
737473,FL,PINELLAS COUNTY,0,1221438.53,0,0,1221438.53,1352621.03,Residential,Masonry,1
225846,FL,PINELLAS COUNTY,0,2945.1,0,0,2945.1,4159.66,Residential,Wood,1
641401,FL,PINELLAS COUNTY,0,182210.38,0,0,182210.38,166954.27,Residential,Wood,1
549271,FL,PINELLAS COUNTY,0,10080000,0,0,10080000,13410000,Commercial,Reinforced Concrete,1
686202,FL,PINELLAS COUNTY,0,8754088,0,0,8754088,11970000,Commercial,Reinforced Masonry,1
675543,FL,PINELLAS COUNTY,0,25247.21,0,0,25247.21,32460.67,Residential,Wood,1
436601,FL,PINELLAS COUNTY,0,28231.55,0,0,28231.55,39742.8,Residential,Wood,1
256363,FL,PINELLAS COUNTY,0,10440000,0,0,10440000,14400000,Commercial,Reinforced Concrete,1
814903,FL,PINELLAS COUNTY,0,1282970.67,0,0,1282970.67,1729239.18,Residential,Masonry,3
564502,FL,PINELLAS COUNTY,0,268173.31,0,0,268173.31,280648.73,Residential,Wood,3
726489,FL,PINELLAS COUNTY,0,271639.11,0,0,271639.11,365661.01,Residential,Wood,3
389054,FL,PINELLAS COUNTY,0,62966.94,0,0,62966.94,78179.75,Residential,Wood,3
478058,FL,PINELLAS COUNTY,0,25386.61,0,0,25386.61,37878.4,Residential,Wood,3
741748,FL,PINELLAS COUNTY,0,27444.47,0,0,27444.47,25508.86,Residential,Wood,3
280323,FL,PINELLAS COUNTY,0,96041.26,0,0,96041.26,139267.51,Residential,Wood,1
929513,FL,PINELLAS COUNTY,0,9313.09,0,0,9313.09,9975.3,Residential,Wood,1
844953,FL,PINELLAS COUNTY,0,87310.24,0,0,87310.24,121349.09,Residential,Wood,1
598066,FL,PINELLAS COUNTY,0,29103.41,0,0,29103.41,36378.57,Residential,Wood,1
475417,FL,PINELLAS COUNTY,0,4773825.84,0,0,4773825.84,6122909.03,Commercial,Reinforced Masonry,1
995944,FL,PINELLAS COUNTY,0,267264.25,0,0,267264.25,404190.14,Residential,Wood,1
429252,FL,PINELLAS COUNTY,0,269309.64,0,0,269309.64,396201.88,Residential,Wood,1
913570,FL,PINELLAS COUNTY,0,1397569.3,0,0,1397569.3,1725998.09,Residential,Masonry,1
668439,FL,PINELLAS COUNTY,0,269309.64,0,0,269309.64,369520.83,Residential,Wood,1
586985,FL,PINELLAS COUNTY,0,25386.61,0,0,25386.61,33131.36,Residential,Wood,1
457780,FL,PINELLAS COUNTY,0,1221438.53,0,0,1221438.53,1652352.27,Residential,Masonry,1
397275,FL,PINELLAS COUNTY,0,943435.98,0,0,943435.98,1071245.14,Residential,Masonry,1
129282,FL,PINELLAS COUNTY,0,2945.1,0,0,2945.1,3594.45,Residential,Wood,1
275037,FL,PINELLAS COUNTY,0,3624.74,0,0,3624.74,5188.06,Residential,Wood,1
734928,FL,PINELLAS COUNTY,0,25247.21,0,0,25247.21,23379.32,Residential,Wood,1
511539,FL,PINELLAS COUNTY,0,2567575.75,0,0,2567575.75,2162925.81,Commercial,Reinforced Masonry,1
466302,FL,PINELLAS COUNTY,0,28231.55,0,0,28231.55,37948.85,Residential,Wood,1
514876,FL,PINELLAS COUNTY,447300,447300,447300,447300,447300,522310.42,Residential,Masonry,1
497914,FL,PINELLAS COUNTY,13320000,13320000,13320000,13320000,13320000,22950000,Commercial,Reinforced Concrete,1
565587,FL,PINELLAS COUNTY,0,1535043.13,0,0,1535043.13,1725588.04,Residential,Masonry,1
258382,FL,PINELLAS COUNTY,0,873634.5,0,873634.5,873634.5,1078763.88,Residential,Masonry,3
825573,FL,PINELLAS COUNTY,0,436632.3,0,0,436632.3,558621.25,Residential,Masonry,1
